Entrez	NES	pvalue
Zfyve26	0.101693451683047	0.919
Zfp329	0.101693451683047	0.919
Zfp354c	0.10043372051147	0.92
Ebf3	0.0979147342114992	0.922
Zfp574	0.095396369056892	0.924
Kdm5b	0.0928786087772562	0.926
Mkx	0.0878448378958718	0.93
Zfp92	0.0878448378958718	0.93
Gfi1	0.0865867478738458	0.931
Gsx2	0.0828132919318813	0.934
Hsfy2	0.0815557379307184	0.935
Tada3	0.080298312892055	0.936
Ybx2	0.0790410148017099	0.937
Csrnp3	0.0777838416469152	0.938
Elf5	0.0765267914162922	0.939
Zfp191	0.0752698620998299	0.94
Olig2	0.0727563581760375	0.942
Dnmt3a	0.0714997795553134	0.943
Klf12	0.0702433138219167	0.944
Msgn1	0.0702433138219167	0.944
Dbx1	0.0689869589723282	0.945
Fezf1	0.0677307130042592	0.946
Mrrf	0.0664745739166293	0.947
Zfp521	0.0639626083842694	0.949
Mlx	0.0627067779432138	0.95
Zfp346	0.0627067779432138	0.95
Foxn3	0.0627067779432138	0.95
Zbtb3	0.0627067779432138	0.95
Lhx5	0.0589398719660692	0.953
Zfp1	0.0576844251079842	0.954
Rcor2	0.0539186220452741	0.957
Nr2e1	0.0539186220452741	0.957
Zfp637	0.051408514696362	0.959
Slc26a3	0.0501535834647337	0.96
Mybl2	0.0501535834647337	0.96
Irx5	0.0501535834647337	0.96
Creb3	0.0401168101849681	0.968
Tfap2c	0.0401168101849681	0.968
Zfp169	0.0401168101849681	0.968
Cux1	0.0363541161267395	0.971
Tal1	0.0363541161267395	0.971
Rhox6	0.0300840766201891	0.976
Klf14	0.0275764057393917	0.978
Nolc1	0.0275764057393917	0.978
Hoxd4	0.0250689082587111	0.98
Zfp608	0.0238152196094096	0.981
Zfp128	0.0225615683902247	0.982
Gata5	0.0213079526287453	0.983
Nr2f2	0.0188008195911878	0.985
Egr1	0.0175472983721508	0.986
Foxd1	0.0137868922630844	0.989
Zfp365	0.00877331150832833	0.993
Gsx1	0.00626661170175034	0.995
Pax9	0.00501327754892666	0.996
Zswim2	0.00501327754892666	0.996
Zfp446	0.00125331446543242	0.999
Hsf2	0	1
Rbpjl	0	1
Nfrkb	-0.00375995127114607	0.997
Hnrnpab	-0.00501327754892666	0.996
Hoxc10	-0.00501327754892666	0.996
Foxa2	-0.00877331150832833	0.993
Tfap2b	-0.00877331150832833	0.993
Nfatc1	-0.0150403366786357	0.988
Prdm8	-0.0150403366786357	0.988
Sp5	-0.0162938047248591	0.987
Scmh1	-0.0175472983721508	0.986
Atf1	-0.0213079526287453	0.983
Zfp398	-0.0225615683902247	0.982
Otx2	-0.0238152196094096	0.981
Zc3hav1l	-0.0238152196094096	0.981
Foxi1	-0.0250689082587111	0.98
T	-0.0250689082587111	0.98
Zbtb11	-0.0275764057393917	0.978
Myf5	-0.0338459426216515	0.973
Mybl1	-0.0351000017727088	0.972
Irx3	-0.0401168101849681	0.968
Lbx2	-0.0426255851769444	0.966
Hoxc4	-0.0463892557053899	0.963
Zfp710	-0.0488987312126567	0.961
Zfhx3	-0.0526635268940685	0.958
Tfec	-0.0526635268940685	0.958
Npas2	-0.0539186220452741	0.957
Zscan5b	-0.0564290691624739	0.955
Mlxipl	-0.0576844251079842	0.954
Etv2	-0.0589398719660692	0.953
Zfp11	-0.0614510463899026	0.951
Tcf15	-0.0627067779432138	0.95
Pou1f1	-0.0652185397095437	0.948
Hey2	-0.0677307130042592	0.946
Maf	-0.0677307130042592	0.946
Mier3	-0.0689869589723282	0.945
Foxk2	-0.0689869589723282	0.945
Zkscan4	-0.0714997795553134	0.943
Obox3	-0.0727563581760375	0.942
Casz1	-0.0727563581760375	0.942
Thap7	-0.0752698620998299	0.94
Zfp622	-0.0765267914162922	0.939
Zfp202	-0.0777838416469152	0.938
Klf7	-0.080298312892055	0.936
Zfp704	-0.0891030669732958	0.929
Nkx2-5	-0.0916199503884748	0.927
Bach1	-0.0966554750085676	0.923
Runx1	-0.0966554750085676	0.923
Gtf2ird1	-0.10925529964619	0.913
Zcwpw1	-0.115561597105383	0.908
Pou5f2	-0.115561597105383	0.908
Zdhhc3	-0.119347566692275	0.905
Zfp740	-0.120609934119307	0.904
Zfp9	-0.12187249377624	0.903
Srf	-0.123135247734836	0.902
Nr5a1	-0.123135247734836	0.902
Foxs1	-0.128188248098485	0.898
Spib	-0.137038959961148	0.891
Wiz	-0.138304207961404	0.89
Hnf4g	-0.140835370397127	0.888
Taf12	-0.142101289044703	0.887
Barhl1	-0.144633811748821	0.885
Zfp606	-0.150969215496777	0.88
Alx1	-0.158579729753843	0.874
Rxrg	-0.161118588510746	0.872
Cdx2	-0.163658486233141	0.87
Hoxc5	-0.163658486233141	0.87
Pknox2	-0.164928830094918	0.869
Zrsr2	-0.166199440170359	0.868
Lztr1	-0.170012889332219	0.865
Insm1	-0.171284585931507	0.864
Morc4	-0.172556559594787	0.863
Gcm1	-0.175101346834981	0.861
Ankzf1	-0.175101346834981	0.861
Nat14	-0.176374164780861	0.86
Gli3	-0.178920660271312	0.858
Tead1	-0.182742585445444	0.855
Fli1	-0.184017151161979	0.854
Supt6	-0.184017151161979	0.854
Mael	-0.19167090224842	0.848
Zfp775	-0.192947607634794	0.847
Nkx2-4	-0.194224627598883	0.846
Lhx9	-0.201893479141851	0.84
Dmap1	-0.201893479141851	0.84
Crx	-0.203172764042833	0.839
Pbx2	-0.205732333893164	0.837
Zbtb8a	-0.207012623385187	0.836
Foxb2	-0.212137198317524	0.832
Hoxa10	-0.212137198317524	0.832
Batf3	-0.212137198317524	0.832
Zfp560	-0.212137198317524	0.832
Cbfa2t3	-0.213419207729192	0.831
Mrpl28	-0.213419207729192	0.831
Stat2	-0.214701568001744	0.83
Zranb3	-0.218550777026211	0.827
Ikzf2	-0.219834563805069	0.826
Zfp7	-0.230118100657266	0.818
Zfp512	-0.230118100657266	0.818
Nhlh1	-0.231405233177268	0.817
Zfp462	-0.231405233177268	0.817
Twist2	-0.232692749183045	0.816
Foxj2	-0.232692749183045	0.816
Cnot8	-0.237846695417749	0.812
Foxa3	-0.243006967409982	0.808
Trim27	-0.245589523422081	0.806
Zfp110	-0.245589523422081	0.806
Zbtb7b	-0.248173718459313	0.804
Ferd3l	-0.254641504046745	0.799
Zcchc5	-0.254641504046745	0.799
Hoxc6	-0.255936331743693	0.798
Dnlz	-0.25852727731631	0.796
Irf7	-0.261119959548518	0.794
Max	-0.26371439822153	0.792
Zfp280c	-0.266310613204095	0.79
Zfp451	-0.270208309939945	0.787
Esrra	-0.272809053207582	0.785
Smad7	-0.275411643032321	0.783
Zswim7	-0.275411643032321	0.783
Bcl11b	-0.279319034447454	0.78
Hoxc9	-0.289759805228914	0.772
Zranb1	-0.292374896226804	0.77
Gata3	-0.294991988222626	0.768
Zfp623	-0.29761110223348	0.766
Hic1	-0.298921424090857	0.765
Ncor1	-0.298921424090857	0.765
Notch2	-0.300232259380722	0.764
Pou2f1	-0.30154361075976	0.763
Aebp2	-0.302855480891349	0.762
Nr4a3	-0.309422706529584	0.757
Zfp46	-0.312053322032832	0.755
Neurod6	-0.318639363964375	0.75
Hoxa5	-0.326560927412373	0.744
Vps72	-0.326560927412373	0.744
Rfx6	-0.329205984302651	0.742
Psmc3ip	-0.331853346436817	0.74
Ash2l	-0.331853346436817	0.74
Irf8	-0.333177899030597	0.739
Sox11	-0.335828761460265	0.737
Klf17	-0.335828761460265	0.737
Hoxd10	-0.33848198588974	0.735
Zdhhc16	-0.33848198588974	0.735
Prdm4	-0.342466301465391	0.732
Mecom	-0.343795612573792	0.731
Hoxc13	-0.343795612573792	0.731
Arntl2	-0.346456061065837	0.729
Myt1	-0.349118964035977	0.727
Zkscan1	-0.349118964035977	0.727
Zc3hav1	-0.349118964035977	0.727
Zfpm2	-0.351784344935156	0.725
Zmynd19	-0.354452227350296	0.723
Spz1	-0.354452227350296	0.723
Tbx1	-0.355787114034875	0.722
Mbd1	-0.357122635006044	0.721
Zfpm1	-0.357122635006044	0.721
Crem	-0.358458793251194	0.72
Dlx4	-0.359795591766547	0.719
Hoxb1	-0.361133033557212	0.718
Nr1d2	-0.362471121637244	0.717
Zfp454	-0.363809859029696	0.716
Zfp286	-0.366489293889434	0.714
Myrf	-0.366489293889434	0.714
Hes3	-0.367829997448356	0.713
Dmrta1	-0.370513392122567	0.711
Zcchc11	-0.373199457378309	0.709
Nr0b1	-0.375888217955177	0.707
Sim1	-0.378579698745298	0.705
Zkscan8	-0.381273924795289	0.703
Hoxb8	-0.383970921308239	0.701
Creb3l3	-0.385320466407568	0.7
Sin3a	-0.388021666217977	0.698
Tbl1x	-0.393432594110967	0.694
Zswim5	-0.393432594110967	0.694
Zdhhc17	-0.397498354133647	0.691
Zfand2a	-0.405649707698915	0.685
Nkx1-2	-0.407010876264466	0.684
Clock	-0.408372799349953	0.683
Gcm2	-0.423404722394183	0.672
Nr5a2	-0.424775965530015	0.671
Brd8	-0.426148007841278	0.67
Rexo4	-0.42752085284594	0.669
Klf10	-0.430268965068573	0.667
Erf	-0.434397242259781	0.664
Zfand6	-0.434397242259781	0.664
Tcf23	-0.434397242259781	0.664
Irf4	-0.439913165673234	0.66
Hlf	-0.439913165673234	0.66
Sall4	-0.441294233830552	0.659
Fosl2	-0.448212281456609	0.654
Mzf1	-0.457933803763652	0.647
Hoxb6	-0.457933803763652	0.647
Preb	-0.457933803763652	0.647
Sox17	-0.459326110835663	0.646
Dnmt3b	-0.460719308890325	0.645
Zmiz1	-0.460719308890325	0.645
Foxe3	-0.462113401776377	0.644
Ubn1	-0.46630108812651	0.641
Grhl1	-0.46630108812651	0.641
Zfand1	-0.467698799114508	0.64
Phox2a	-0.473298825432437	0.636
Zfp830	-0.477508597718189	0.633
Aff3	-0.478913734112255	0.632
Zfhx4	-0.48172684958473	0.63
Foxp2	-0.485953690624491	0.627
Onecut2	-0.488776411114669	0.625
Foxn1	-0.491603031442493	0.623
Stat4	-0.494433585045687	0.621
Zfp688	-0.494433585045687	0.621
Taf2	-0.497268105627901	0.619
Tfdp1	-0.502949183895058	0.615
Zcchc13	-0.505795810349266	0.613
Xbp1	-0.507220660586946	0.612
Zdhhc15	-0.517223713738364	0.605
Zscan21	-0.518656932080391	0.604
Zfp397	-0.518656932080391	0.604
Zfp236	-0.520091216596443	0.603
Hoxd3	-0.522963002339279	0.601
Paxbp1	-0.531604424103706	0.595
Lhx6	-0.53594002664749	0.592
Zcchc4	-0.541736560112817	0.588
Klf5	-0.547551353326401	0.584
Zxdc	-0.562170292257926	0.574
Npat	-0.570999473112987	0.568
Zfp474	-0.579873392427704	0.562
Ebf2	-0.585814765687599	0.558
Mtf1	-0.585814765687599	0.558
Hesx1	-0.58879321191092	0.556
Dmrt2	-0.597760126042478	0.55
Dlx6	-0.600759774249319	0.548
Myf6	-0.600759774249319	0.548
Zfyve9	-0.602261626190238	0.547
Zdhhc11	-0.60979139867408	0.542
Morc2a	-0.615840188747972	0.538
Zic2	-0.618873040548629	0.536
Klf3	-0.620391602069078	0.535
Morc1	-0.623433027304938	0.533
Taf1d	-0.631061979059499	0.528
Rfx7	-0.647976731624335	0.517
Gabpa	-0.651072015801326	0.515
Isl1	-0.654173550372004	0.513
Nrf1	-0.654173550372004	0.513
Scml4	-0.658837692736188	0.51
Mss51	-0.658837692736188	0.51
Klf11	-0.665078946175923	0.506
Tfam	-0.665078946175923	0.506
Hmga2	-0.668209299725723	0.504
Ilf3	-0.669776933455966	0.503
Ilf2	-0.672917151331294	0.501
Hdgf	-0.675580035920421	0.499307320340673
Taf7	-0.68337418067668	0.494370430757007
Zscan22	-0.683465155055888	0.494312961201068
Pou4f3	-0.687814543466519	0.491569576451228
Yeats4	-0.69280584348509	0.488431404582512
Meis1	-0.695620486813191	0.486666532758969
Nhlh2	-0.710560519085698	0.47735661593909
Irf2	-0.713258595333058	0.475685753527893
Foxo3	-0.719328906086812	0.471938289582857
Zswim4	-0.723137295456307	0.4695955380047
Rchy1	-0.728055354257164	0.466579702050559
Ciao1	-0.73506530169452	0.462299725025098
E2f4	-0.735684717515562	0.461922592275138
Trerf1	-0.737722277862481	0.460683231515446
Foxg1	-0.741151824268264	0.458601389974555
Arhgap35	-0.742856911592762	0.457568315091841
Znhit3	-0.745792285806264	0.455792900659613
Zfp697	-0.747671880942902	0.454658095942343
Bbx	-0.748102795268302	0.454398156107948
Zbtb18	-0.748593553746867	0.454102218615591
Baz2b	-0.748753097805683	0.454006033666851
Zbtb25	-0.751898719782784	0.452111968085445
Creb3l1	-0.754471445214912	0.450566185267686
Tbx10	-0.760502876662369	0.446954050405816
Nr1i3	-0.765005732051014	0.444268131366292
Zfp248	-0.765574985305797	0.443929233291509
Rest	-0.766055071953385	0.443643534260451
Nr6a1	-0.767341260189731	0.442878642872187
Msl3	-0.767630322300096	0.442706842529227
Zfp280b	-0.769462178693874	0.441618988694803
Jund	-0.769750004890594	0.441448201434182
Hmgn5	-0.771828462607205	0.44021603162327
Nr4a1	-0.771946412956366	0.440146166448861
Cir1	-0.77221326083578	0.439988128724722
Klf16	-0.774846787456481	0.43843019867254
Pgr	-0.775111294093001	0.438273898439069
Zufsp	-0.77818051697859	0.43646260090494
Zfp354a	-0.77933256786501	0.435783834688945
Mnt	-0.786623230908955	0.431502455965696
Yy1	-0.787637161922823	0.430908971045074
Nkx6-3	-0.788611320486982	0.430339212418007
Zdbf2	-0.790356661224772	0.429319504822187
Sp4	-0.791625594498388	0.428579018602154
Dzip3	-0.792376586014155	0.428141127554596
Zmym5	-0.794250792824969	0.427049444247023
Zcchc9	-0.794574038146928	0.426861325264489
Baz1a	-0.796616121610421	0.425674011505215
Zfp263	-0.798845048542877	0.424380265613744
Tead3	-0.802553878571751	0.422232635209066
Gcfc2	-0.803971518184468	0.421413424227593
Foxi2	-0.80453366994972	0.421088832106039
Tbx5	-0.808431344546833	0.418842313959984
Fev	-0.81347323377674	0.415946786370224
Tcf25	-0.818098941897432	0.413300693019517
Wt1	-0.823557118501869	0.410191249761179
Zbtb7c	-0.823911279739226	0.409989970779862
Rara	-0.82514035110496	0.409291913338866
Snapc4	-0.829405306553258	0.406875099743367
Zdhhc5	-0.83470954746118	0.403881264733235
Cebpg	-0.837179877130211	0.402491466750054
Zfp189	-0.838644799698026	0.401668662977651
Morc3	-0.839930115092745	0.400947571273434
Tsc22d1	-0.84243359246061	0.399545296399296
Zfp182	-0.842997975643763	0.399229575964901
Zfp78	-0.849504570362805	0.395600588141624
Tfcp2	-0.852708019899985	0.393821242328083
Hoxa2	-0.854427087080348	0.392868392878959
Msx3	-0.855828809453037	0.392092477282318
Rbl2	-0.867254021828738	0.385802842754572
Supt4a	-0.867440578320646	0.385700656509904
Hsf3	-0.86807739167375	0.385351966808656
E2f1	-0.870124700403351	0.384232260522582
Erg	-0.87331024482968	0.382493997974626
Zfp280d	-0.891997222490684	0.372394421138359
Ehf	-0.894379824197943	0.371118703625708
Zdhhc4	-0.896049558919952	0.370226295118032
Cdkn2a	-0.898657648736159	0.368835041910364
Rarb	-0.902921086766165	0.366567778300593
Zfp709	-0.903473152351424	0.36627483092725
Zfp790	-0.903843156942523	0.366078573926229
Gpbp1l1	-0.904849707664918	0.365545013651861
Zxdb	-0.906287506242668	0.364783696644262
Hmg20a	-0.909369916406585	0.363154896061898
Nkx3-2	-0.911602759575301	0.361977869185193
Kdm1a	-0.926895399503078	0.353980846051116
Gata6	-0.927833433275718	0.353493978452286
Atf4	-0.928811759625832	0.352986649037456
Myc	-0.929176156263298	0.35279780212546
Zfp518b	-0.937845289062311	0.348323922878609
Nr2f1	-0.940523076762238	0.346949318292635
Alx4	-0.952275845637174	0.340957104420172
Taf5	-0.956576870074165	0.338780867987305
Zbtb9	-0.957975628233473	0.338075048285615
Zkscan2	-0.963383735887363	0.335354985201853
Zdhhc6	-0.96612389237874	0.333982190353404
Zcchc6	-0.966488936074142	0.333799580548326
Hdac2	-0.96650548388612	0.333791304181316
Ccrn4l	-0.966664538577747	0.333711759931292
Tsc22d2	-0.967707641839246	0.333190400530714
Egr2	-0.969365460563343	0.332362879012833
Zc3h11a	-0.970539973199676	0.331777410109454
Taf1b	-0.9715566312979	0.331271166803681
Elk4	-0.980109918176207	0.327031863879556
Myb	-0.986577812494992	0.323849651685254
Phox2b	-0.987573073481869	0.323361778901737
Nr3c1	-0.991598736971665	0.321393305654413
Ahr	-1.00379784274691	0.315476064423621
Meis2	-1.00636312187977	0.31424092660409
Hmx1	-1.01246916368226	0.311313783368406
Zfp184	-1.01979426667947	0.307826042870915
Plag1	-1.03353452410715	0.301353822660394
Mnx1	-1.0500181261401	0.293709779079322
Nfxl1	-1.05557162967588	0.291163968099269
Zbtb4	-1.05652738479518	0.290727336376665
Arnt	-1.05885665961652	0.289665064971137
Blzf1	-1.06294368121438	0.287807492266422
Ctcf	-1.06484474198434	0.286946194287012
Zmym3	-1.06599500773991	0.286425898648099
Zcchc2	-1.0674822185144	0.285754138934927
Zfx	-1.07043828504344	0.284422074162831
Tardbp	-1.07440100408182	0.282642992673252
Zbtb7a	-1.08302125815371	0.27879898740861
Bhlhe40	-1.0883989473877	0.276419025647887
Zfp677	-1.0890341409454	0.276138830431556
Mixl1	-1.09012149516798	0.275659628799994
Zbtb37	-1.09206857460009	0.274802960931966
Crebzf	-1.09304258527282	0.274375102630853
Rnf4	-1.09846969507835	0.271999443655427
Zfp639	-1.10086105033797	0.270957136170692
Zcchc10	-1.10357513045106	0.269777484225406
Kdm5a	-1.10514903188973	0.269095017565785
Taf5l	-1.10571890111429	0.268848206426195
Edf1	-1.10729639150243	0.268165803976325
Lmo4	-1.10849509156258	0.26764805778745
Zc3hc1	-1.11351691505761	0.265486487726619
Esx1	-1.11411550788976	0.265229636509521
Lhx3	-1.11553471282654	0.264621351678399
Trp63	-1.11635455401377	0.26427039840542
Sox5	-1.11823504642342	0.263466619860009
Zfp689	-1.11867487168195	0.263278869086601
Zfp292	-1.11944804231963	0.262949045095158
Gatad1	-1.12095894824718	0.262305336946479
Hmgb1-ps7	-1.12383850907554	0.261081541469173
Tada2a	-1.12972735592055	0.258591126514276
Six5	-1.13750806373692	0.255325955551941
Zfp207	-1.13782848064926	0.255192109924916
Zfp330	-1.14131800330235	0.253737612885924
Zfyve20	-1.14839890607054	0.25080392509004
Zmat2	-1.15229314471261	0.249200633031184
Tbx6	-1.15489526040203	0.248133320549589
Rc3h2	-1.15972563982826	0.246160527640572
Ctnnb1	-1.16011787142814	0.246000818883005
L3mbtl4	-1.16160475536975	0.245396049572945
Ewsr1	-1.16348762543542	0.244631715930005
Zfp566	-1.18425398936799	0.236312536186332
Zcrb1	-1.18458296744321	0.236182374659788
Atad2	-1.18560735373358	0.235777396812981
Zfp157	-1.18594575807853	0.235643721062323
Zdhhc20	-1.18951333221517	0.234237727829621
Zfp563	-1.19418776036533	0.232404529793645
Cbl	-1.1954440010943	0.231913602925048
Zfyve16	-1.19749323948672	0.231114361043421
Zbtb1	-1.20798414749715	0.227053360058926
Zfp12	-1.21014183935697	0.226224470916427
Zfp407	-1.21032498551121	0.226154213864757
Mga	-1.21083674039793	0.225957981122921
Phtf1	-1.21417342412839	0.224681506602657
Nfic	-1.21813048116924	0.223174392319878
Sox30	-1.22100622752956	0.222083661908541
Creb3l4	-1.22155927282974	0.221874338013168
Hif1a	-1.22529892483475	0.220462613357192
Dmbx1	-1.2326713956965	0.217698387958446
E2f3	-1.24100894903197	0.214602442978918
NA	-1.24197276985461	0.214246608989591
Zfp235	-1.24964549356884	0.211429076579055
Zfp131	-1.255968845753	0.209127265657221
Prrx2	-1.25670385921783	0.208860890158243
Tcerg1	-1.25801888938809	0.208384924947954
Zbtb43	-1.26065899980107	0.207431731809082
Gzf1	-1.26111978503402	0.207265693309787
Rorb	-1.26865368181552	0.204564609102093
Cebpz	-1.26870320969354	0.204546937272004
Ikzf4	-1.27246506948274	0.203207927396933
Otp	-1.27253011697607	0.203184830431213
Zranb2	-1.27876477273906	0.200979902489878
Zmat1	-1.28238276889175	0.199708405766773
Zfp426	-1.28439259608119	0.19900462224848
Zfp239	-1.28850958375356	0.197568634907678
Slc30a9	-1.28987512887147	0.197094017408529
Zbtb8os	-1.29213102168795	0.196311774419767
Nr2c2	-1.30414907062223	0.192182760663098
Zfp800	-1.31295681537522	0.189197500298196
Tshz3	-1.31685885298292	0.187885941064894
Gatad2b	-1.31874758548138	0.187253512456661
Nkx3-1	-1.31980925233405	0.186898711706988
Klf6	-1.32309071756526	0.185805211237716
Zfp84	-1.32479662088541	0.185238615890865
Nfyb	-1.32867986494479	0.183953610588755
Epas1	-1.33303110038641	0.18252159792458
Irx6	-1.33621734010605	0.181478244968544
Zfp449	-1.33904208785803	0.18055697176321
Cdx4	-1.34633535599776	0.178194388378931
Elk3	-1.34948593837717	0.177180933924605
Sp3	-1.35083062402404	0.176749695743375
Zfp846	-1.3585575136066	0.174286845994322
Rora	-1.36371905774375	0.172656003639149
Tbx18	-1.37457408843897	0.169263526402221
Adnp2	-1.37953149713452	0.167730941893168
Tcf7l2	-1.38115262849838	0.167232036642883
Etv1	-1.3823541529165	0.16686298600536
Creb1	-1.38715311653355	0.165395078097941
Tulp4	-1.39217598056318	0.163869114401889
Tbx21	-1.39243333149616	0.16379121695534
Zfp960	-1.40117905503318	0.161160535950494
Taf9	-1.40208622718946	0.160889499344102
Zfp706	-1.40709979804884	0.159397798002841
Six4	-1.40807728843444	0.159108185338793
Ahctf1	-1.40868510563866	0.158928301005735
Notch4	-1.41065437529011	0.158346550055281
Atf6	-1.413727089231	0.157442048362572
Zmynd11	-1.41563604950603	0.156882090888192
Zfp90	-1.41926299355111	0.155822356753536
Rlf	-1.4204474544013	0.155477455812107
E2f6	-1.42408684512782	0.154421333954582
Nkx2-3	-1.43581575918504	0.151054774287231
Hltf	-1.43979711545458	0.149924807535381
Zmym1	-1.44280084602292	0.149076580785038
Zcchc12	-1.44885598027126	0.147377806535536
Zc3h15	-1.45123624015858	0.146714088772242
Smad1	-1.45635731959249	0.145293867664301
Cnbp	-1.45899774334092	0.144565728801754
Top2b	-1.46024111325713	0.144223819695961
Pura	-1.46565833972772	0.142741389072747
Zmat3	-1.46828580670856	0.142026604655535
Cggbp1	-1.47017197127057	0.141515183838049
Ikzf3	-1.47508459088047	0.140189802632498
Phf20	-1.47639648798905	0.139837484974887
Hey1	-1.48096741553319	0.138615256671368
Zfyve28	-1.49222802521163	0.135639377795903
Zfp719	-1.49344986028079	0.13531946967514
Rxra	-1.50537498814365	0.132227695806991
Zfp445	-1.50595108751338	0.132079730440549
Ift57	-1.5137858830297	0.130080154205355
Zeb1	-1.51801573003355	0.129010433265659
Cbfb	-1.52476212946059	0.127318438873268
Dmtf1	-1.52509157806475	0.127236257550514
Rel	-1.52845910715919	0.126398589123046
Aff4	-1.53134488111262	0.125684178808332
Arid4a	-1.53468005871782	0.124862436486756
Zfp825	-1.53586281809017	0.124572029027039
Zhx3	-1.53866893305468	0.123885140417071
Rnf6	-1.54761102635366	0.121715975066643
Rbak	-1.55153901298575	0.120772565563978
Fbxw7	-1.55240111817055	0.120566276081703
Zfp62	-1.5531141026151	0.120395877518545
Jdp2	-1.55683488588026	0.119509692186898
Adnp	-1.55986712783498	0.118791284075201
Zfp367	-1.5736274900229	0.115573594068369
Zfp518a	-1.58042155264597	0.114010359018432
Cnot7	-1.58885253141371	0.11209369014823
Runx1t1	-1.59707822504036	0.110248271320686
Foxp1	-1.60211586634402	0.109129990059396
Zc3h7a	-1.60359746280566	0.108802810371913
Esr1	-1.60716898211876	0.108017304288497
Strn3	-1.61031064993443	0.107330055412189
Zmat4	-1.61503193828481	0.106303778607439
Foxa1	-1.63270228415761	0.102531626813515
Rfx3	-1.63871240036281	0.10127317027827
Tbx20	-1.64254344321224	0.100477430657657
Zmym6	-1.64380642129911	0.100216194555734
Zfp422	-1.65663383124715	0.0975935281495597
Foxf1	-1.6587967866936	0.0971567480809097
Tle4	-1.65944938473624	0.0970252719453514
Zfml	-1.66727046197384	0.0954606373172687
Zfp654	-1.67555993846789	0.0938244213888749
Zfp37	-1.6802058486436	0.092917271805854
Zfp2	-1.68473060562946	0.0920405588019295
Zfp266	-1.68591567311548	0.0918120426910079
Zfp655	-1.69199221890646	0.0906474572375789
Hivep1	-1.71124417959471	0.0870360461436318
Zc3h12a	-1.71334370361685	0.0866493266247491
Zfp804a	-1.71479435456203	0.086382936954803
Prkdc	-1.72274707138612	0.0849342740095377
Zbtb33	-1.72301855580779	0.0848851695027915
Prdm15	-1.72553134381373	0.0844317601843557
Hoxa3	-1.7331186776652	0.0830745772440155
Peg3	-1.73354749370385	0.0829984036488603
Uhrf1	-1.76758373902594	0.0771305184478291
Rfxap	-1.76801635322142	0.0770581698198169
Zdhhc21	-1.77003940692095	0.0767205762986842
Etv3	-1.77402089064886	0.0760596948570981
Zfp281	-1.77794690379123	0.0754125757612211
Zfp260	-1.78126284143387	0.0748695218495144
Zfp74	-1.78635463053128	0.0740418566356224
Zfp91	-1.78811846540408	0.0737568970642833
Rb1	-1.79088156704958	0.0733123022639779
Purb	-1.81172312541107	0.0700289885458331
Zfand5	-1.8324233328566	0.0668883744203295
Zc3h6	-1.83649404776477	0.0662846216138793
Zfp14	-1.83850386347906	0.0659881930809361
Zc3h14	-1.8439871794549	0.0651850086149547
Zfp277	-1.8447859276923	0.0650686852861894
Zfp148	-1.84925200430616	0.0644214326391676
Zfp26	-1.85493833190841	0.0636050333405491
Zfp672	-1.85790952458132	0.0631818636022776
Bclaf1	-1.86089483325701	0.0627590295638981
Jazf1	-1.86347802547584	0.0623950413848974
Tsc22d3	-1.86771064285185	0.0618024143619399
Zfp770	-1.87667034883973	0.0605632889563418
App	-1.87688760809875	0.060533499623601
Zzz3	-1.89069552806388	0.0586649997617021
Zbtb41	-1.89274399278849	0.0583919229413198
Myt1l	-1.89408674053751	0.0582134974107325
Hivep2	-1.89782480641235	0.0577191642909922
Dmrta2	-1.90232343952114	0.0571288831768541
Zfp872	-1.90265730448429	0.0570852764919968
Carf	-1.9110281804238	0.05600095953859
Fezf2	-1.91372779461354	0.0556549456828429
Hdx	-1.91445743568065	0.0555617327793977
Tcf4	-1.92147893934112	0.0546713550066959
Zhx1	-1.94995825085674	0.0511810953016762
Elf3	-1.95433055640386	0.0506621374163124
Zfp322a	-1.97651802172343	0.0480961366771571
Nr1h4	-1.98392590205809	0.0472641009007359
Tlx1	-2.02416491737007	0.0429531859678769
Tshz1	-2.04435189562264	0.0409187958962045
Zfp661	-2.05050691307093	0.0403149898828357
Zmym2	-2.07442471829324	0.0380398836444271
Zfp317	-2.08537465664888	0.0370353054613705
Sarnp	-2.09141992869848	0.0364904372748018
Zfp326	-2.10437668664481	0.0353456014017651
Klf9	-2.10504420906293	0.0352874599624243
Gpbp1	-2.10523390531515	0.0352709522523691
Zbtb38	-2.10775460510605	0.0350522213166342
Zc3h8	-2.10818390819021	0.035015084655973
Ash1l	-2.11520379993407	0.0344125812253578
E2f2	-2.13574814592768	0.0326999477660471
Zfp827	-2.13615753812813	0.0326665751721073
Six1	-2.16464954053194	0.0304145340574206
Mta3	-2.16577464966099	0.0303284114070756
Zfr	-2.21132701964096	0.0270131995807995
Zc3h13	-2.21949427043651	0.0264531165862708
Zdhhc9	-2.22148846858866	0.0263178948857687
Hmx3	-2.2546270658069	0.0241567471020608
Tbx15	-2.27922149580226	0.0226539019120608
Zik1	-2.29144259656443	0.021937828313864
Zfp644	-2.29785672915417	0.0215699447544383
Zfp3	-2.41607166599482	0.0156889730788273
Zfp51	-2.43538488969154	0.0148759568917449
Atf2	-2.45985362039186	0.0138993693260339
Ar	-2.46717387163482	0.0136184212398257
Mtf2	-2.48596749455786	0.012919976612233
Zfp612	-2.63358872144932	0.00844877591396827
